time,station_id,station_name,latitude,longitude,depth,mass_concentration_of_oxygen_in_sea_water,sample_depth,sea_water_temperature,sea_water_salinity,fractional_saturation_of_oxygen_in_sea_water
UTC,,,degrees_north,degrees_east,m,mg/L,m,degree_C,,percent
2017-06-02T01:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,12.67,1.223,22.013,8.72,152.5
2017-06-02T01:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,12.69,1.237,21.863,8.87,152.4
2017-06-02T02:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,12.47,1.245,21.761,8.7,149.3
2017-06-02T02:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,12.64,1.247,21.733,8.66,151.2
2017-06-02T02:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,12.44,1.248,21.715,8.82,148.9
2017-06-02T02:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,12.19,1.245,21.696,8.86,145.9
2017-06-02T03:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.95,1.24,21.668,8.82,142.9
2017-06-02T03:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.64,1.231,21.677,8.87,139.3
2017-06-02T03:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.73,1.226,21.634,8.99,140.4
2017-06-02T03:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.55,1.213,21.601,8.9,138.1
2017-06-02T04:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.39,1.195,21.572,8.52,135.7
2017-06-02T04:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.02,1.184,21.586,8.72,131.5
2017-06-02T04:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.82,1.167,21.628,8.51,129.1
2017-06-02T04:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.38,1.145,21.606,8.9,124.1
2017-06-02T05:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.68,1.127,21.654,8.65,127.6
2017-06-02T05:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.61,1.109,21.611,8.65,126.7
