dataset_id,block_index,block_start,block_end,threshold_mgL,cadence_hours,phase_index,max_slope_mgL_per_hour,reference_L_compatible,horizon_hours,n_sparse_reports,reference_occupation_hours,reference_deficit_mgL_hours,status,error,occupation_lower,occupation_upper,occupation_width_fraction,deficit_lower_mgL_hours,deficit_upper_unconstrained_mgL_hours,deficit_upper_nonnegative_mgL_hours,deficit_width_fraction_unconstrained_H_times_T,deficit_width_fraction_nonnegative_H_times_T,deficit_width_fraction_reduction,occupation_reference_covered,deficit_reference_covered
mddnr_Bishopville_Prong,0,2018-06-01 00:00:00+00:00,2018-06-08 00:00:00+00:00,5.0,2.0,4,13.203959999999936,False,166.0,84,155.23415570056622,532.1842977925191,feasible,,39.48891090248696,164.32323030363617,0.7520139722960796,73.1726429040987,1595.002873211728,788.7382383769711,1.8335303979609991,0.8621272234612921,0.971403174499707,True,True
mddnr_Bishopville_Prong,0,2018-06-01 00:00:00+00:00,2018-06-08 00:00:00+00:00,5.0,2.0,5,13.203959999999936,False,166.0,84,154.98415570056622,532.0242977925192,feasible,,42.354717827076335,164.26718651071346,0.7344124619496212,83.11925740459728,1632.1041644910117,792.8404395348064,1.8662468760077284,0.8550857616026615,1.011161114405067,True,True
mddnr_Bishopville_Prong,0,2018-06-01 00:00:00+00:00,2018-06-08 00:00:00+00:00,5.0,2.0,6,13.203959999999936,False,166.0,84,154.73415570056622,531.7167977925192,feasible,,40.75974177443757,164.57694206889448,0.7458867487617886,77.06249110115492,1613.7339879530637,792.4711033659595,1.8514114419902516,0.8619380870660296,0.9894733549242221,True,True
mddnr_Bishopville_Prong,0,2018-06-01 00:00:00+00:00,2018-06-08 00:00:00+00:00,5.0,2.0,7,13.203959999999936,False,166.0,84,154.48415570056622,531.0930477925192,feasible,,42.078285605227684,165.0919390849412,0.7410461052994791,83.12544115553258,1636.3513388538536,795.5758575457659,1.8713565032509891,0.8583739956508835,1.0129825076001056,True,True
mddnr_Bishopville_Prong,0,2018-06-01 00:00:00+00:00,2018-06-08 00:00:00+00:00,5.0,4.0,0,13.203959999999936,False,168.0,43,156.4278493942599,533.5888360808075,feasible,,19.430534476020924,167.2017546251276,0.8795905961256351,36.42445902592873,2709.1569956974004,817.2153884137784,3.1818244484184186,0.9295130111760116,2.252311437242407,True,True
mddnr_Bishopville_Prong,0,2018-06-01 00:00:00+00:00,2018-06-08 00:00:00+00:00,5.0,4.0,1,13.203959999999936,False,164.0,42,155.96359232028453,533.1789893418149,feasible,,18.451282796979214,163.7394720977646,0.8859035932974719,35.09901196307812,2643.8040570845615,798.2265358271304,3.181347616001809,0.9306433217854295,2.250704294216379,True,True
mddnr_Bishopville_Prong,0,2018-06-01 00:00:00+00:00,2018-06-08 00:00:00+00:00,5.0,4.0,2,13.203959999999936,False,164.0,42,155.72415570056623,532.8603977925192,feasible,,18.710296002108567,163.69706057879606,0.8840656376627285,34.18774746363993,2649.7200702503083,800.2208087573725,3.1896735643739857,0.9341866601143081,2.2554869042596777,True,True
mddnr_Bishopville_Prong,0,2018-06-01 00:00:00+00:00,2018-06-08 00:00:00+00:00,5.0,4.0,3,13.203959999999936,False,164.0,42,155.48415570056622,532.4767977925192,feasible,,19.767554582110282,163.4683413157871,0.8762243093516878,37.71052396402299,2671.6612980940763,800.8407288419537,3.2121350904025037,0.9306465913145496,2.281488499087954,True,True
mddnr_Bishopville_Prong,0,2018-06-01 00:00:00+00:00,2018-06-08 00:00:00+00:00,5.0,4.0,4,13.203959999999936,False,164.0,42,155.23415570056622,532.1842977925191,feasible,,19.691819726809314,163.57361276465545,0.8773280063283301,37.37842662352829,2672.2814502151064,801.3205091502848,3.2132963702336315,0.9316366860082397,2.281659684225392,True,True
mddnr_Bishopville_Prong,0,2018-06-01 00:00:00+00:00,2018-06-08 00:00:00+00:00,5.0,4.0,5,13.203959999999936,False,164.0,42,154.98415570056622,532.0242977925192,feasible,,20.892974531882984,163.66903868233467,0.8705857570149494,40.887192175680916,2706.417897947453,804.2946472118969,3.250647202160698,0.930984701263678,2.31966250089702,True,True
